0.000000,0.000000,0.000000,0.001765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000669,0.000173,0.000999,0.001061,0.000995,0.000986,0.000944,0.001087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010061,0.001066,0.001152,0.001114,0.000954,0.000943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006044,0.000000,0.000000,0.000000,0.000000,0.010060,0.000000,0.000000,0.000000,0.000000,0.000000,0.011193,0.000000,0.005723,0.000000,0.000000,0.000000,0.006590,0.000000,0.000000,0.009562,0.000000,0.005532,0.000000,0.000000,0.010080,0.006162,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001088,0.001001,0.000974,0.000984,0.001134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010035,0.001053,0.000943,0.000978,0.001009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001482,0.000000,0.000000,0.000000,0.010053,0.000000,0.005266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006737,0.000000,0.000000,0.000000,0.000604,0.000000,0.006430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009591,0.000000,0.007090,0.001255,0.000000,0.000000,0.009559,0.001573,0.002988,0.002993,0.002060,0.003057,0.001994,0.003030,0.002099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010723,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009567,0.000720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000569,0.000565,0.001077,0.000000,0.000000,0.000000,0.005944,0.000932,0.000000,0.000999,0.000998,0.000000,0.000000,0.000000,0.000000,0.000000,0.001446,0.001000,0.000000,0.000000,0.010057,0.002872,0.001176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000998,0.000999,0.000998,0.000998,0.002053,0.001066,0.001004,0.000995,0.001987,0.001037,0.001065,0.000000,0.000000,0.010053,0.000000,0.000000,0.009085,0.000000,0.000000,0.000631,0.000000,0.000000,0.000000,0.000000,0.010058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001749,0.000000,0.000000,0.000000,0.000000,0.010065,0.004698,0.003050,0.002926,0.002495,0.002988,0.001999,0.003220,0.000000,0.009562,0.000000,0.000000,0.000000,0.000000,0.009586,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.010064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009935,0.001056,0.000000,0.001033,0.000000,0.000000,0.000000,0.000000,0.000000,0.010001,0.000000,0.000000,0.001001,0.000935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000991,0.001012,0.002430,0.000996,0.001071,0.001019,0.001993,0.001005,0.001996,0.000994,0.000000,0.000000,0.000000,0.000000,0.000000,0.010005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010898,0.000000,0.009586,0.000000,0.000000,0.000000,0.000000,0.012081,0.002991,0.001913,0.003010,0.000000,0.010125,0.000000,0.000000,0.001092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001001,0.000598,0.001005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000997,0.000997,0.001021,0.000997,0.000000,0.000000,0.000000,0.000000,0.002658,0.000000,0.000000,0.000000,0.000000,0.000998,0.001993,0.000996,0.001257,0.004012,0.000992,0.000997,0.001994,0.000997,0.002008,0.001994,0.000997,0.000997,0.000997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010009,0.000000,0.007589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009995,0.000000,0.010702,0.000000,0.000000,0.000000,0.000000,0.009562,0.000000,0.000000,0.009916,0.000000,0.000000,0.000000,0.009996,0.000000,0.000000,0.001843,0.008505,0.000000,0.000000,0.002417,0.008005,0.000000,0.000000,0.002738,0.000000,0.007250,0.002990,0.003803
0.000000,0.000000,0.000000,0.000000,0.000996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000997,0.000000,0.000997,0.000880,0.001013,0.001100,0.000000,0.000000,0.000000,0.000000,0.000880,0.000000,0.000000,0.000000,0.000000,0.000000,0.010024,0.001011,0.000000,0.000000,0.000000,0.000000,0.001069,0.001992,0.001997,0.002110,0.002082,0.001989,0.001989,0.001071,0.000946,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009996,0.000000,0.010054,0.000000,0.009995,0.000000,0.010003,0.000000,0.008585,0.000000,0.001187,0.000000,0.000000,0.000000,0.001990,0.001998,0.000997,0.000997,0.001994,0.001097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001171,0.008004,0.000000,0.000000,0.000000,0.000000,0.010081,0.000000,0.000000,0.000000,0.000000,0.000000,0.009993,0.009919,0.009991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002528,0.010060
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000996,0.000997,0.000000,0.000000,0.000000,0.000997,0.000000,0.000000,0.000000,0.000000,0.000332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000997,0.000997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010035,0.000000,0.001988,0.000997,0.000995,0.000998,0.000996,0.000997,0.001999,0.000997,0.000000,0.000000,0.000791,0.000000,0.000000,0.000000,0.000000,0.000000,0.001894,0.000000,0.000000,0.000000,0.000000,0.009997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010016,0.000000,0.000000,0.009994,0.000000,0.002649,0.000994,0.001914,0.000996,0.002986,0.000000,0.002366,0.009077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011204,0.007505,0.010075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002992,0.001991
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001001,0.001546,0.000000,0.000000,0.000000,0.009507,0.000996,0.000997,0.000349,0.000779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001073,0.001009,0.001290,0.001993,0.001410,0.000997,0.000997,0.001930,0.000993,0.001992,0.000997,0.000000,0.000000,0.001003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010002,0.000000,0.000000,0.000000,0.000000,0.009996,0.000000,0.000000,0.009501,0.000000,0.003539,0.001994,0.001051,0.001005,0.001942,0.000997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001367,0.008007,0.008147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002929,0.002671,0.002989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.000000,0.000000,0.003854
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010001,0.000000,0.000996,0.000997,0.001507,0.000000,0.000937,0.000000,0.000000,0.000000,0.000000,0.000996,0.000000,0.000000,0.000000,0.009501,0.000000,0.000000,0.000000,0.000000,0.005858,0.000994,0.000997,0.000986,0.002077,0.002000,0.001993,0.000996,0.000000,0.000000,0.000000,0.009502,0.000000,0.000000,0.000000,0.000000,0.000000,0.001174,0.001000,0.000000,0.010068,0.006054,0.000987,0.000998,0.001993,0.001050,0.000997,0.000000,0.000000,0.000000,0.000000,0.000000,0.009561,0.000000,0.000000,0.000000,0.010657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010649,0.000000,0.002990,0.002986,0.001993,0.000000,0.000712,0.000000,0.002028,0.002023,0.000000,0.000000,0.003673,0.003002,0.000000,0.000000,0.000000,0.000000,0.000000,0.006271,0.000000,0.000000,0.000000,0.002922,0.010053,0.000000,0.000000,0.006802
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000570,0.000000,0.000000,0.000000,0.000000,0.000997,0.000996,0.001054,0.000997,0.000990,0.001996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009570,0.000000,0.000000,0.009001,0.000000,0.000000,0.001993,0.000997,0.001066,0.002005,0.001095,0.000000,0.000000,0.000000,0.010364,0.000000,0.000000,0.000000,0.000000,0.000000,0.009977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009005,0.000556,0.000000,0.000000,0.000000,0.000000,0.009065,0.009561,0.002863,0.000000,0.007817,0.001019,0.000000,0.000000,0.006731,0.003681,0.010054,0.000000,0.000000,0.002638,0.004633,0.000000
