0.000000,0.000966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000585,0.000000,0.001012,0.000000,0.000693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010119,0.000000,0.000000,0.000000,0.004234,0.000000,0.000646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004543,0.000000,0.000000,0.000994,0.001000,0.001047,0.000000,0.001020,0.000000,0.000000,0.000352,0.000990,0.000994,0.000000,0.000000,0.000989,0.000000,0.000000,0.000175,0.000000,0.000000,0.000000,0.000000,0.010037,0.000000,0.000000,0.000000,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,0.001131,0.000000,0.000000,0.000000,0.000000,0.000000,0.010079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010108,0.000000,0.000994,0.001002,0.001029
0.001017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009994,0.000000,0.000000,0.000000,0.010004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002106,0.000993,0.000923,0.000995,0.001997,0.001966,0.000000,0.000000,0.000000,0.000739,0.000000,0.000000,0.009536,0.000000,0.000000,0.010040,0.000000,0.000000,0.010065,0.000000,0.009889,0.000000,0.010071,0.000000,0.009997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010690,0.000000,0.000000,0.000000,0.000932,0.000000,0.000000,0.010036,0.003356,0.000000,0.000000,0.000000,0.000000,0.000000,0.001575,0.000000,0.000000,0.000000,0.000000,0.000714,0.000000,0.000000,0.000000,0.006073,0.000000,0.000000,0.010040,0.000000,0.005327,0.000000,0.000000,0.001989,0.004446,0.001595,0.000000,0.009672,0.000000,0.001527,0.000000,0.000965,0.005793,0.000000,0.000000,0.007128,0.000000,0.000703,0.007369,0.000000,0.009544,0.000439,0.000000,0.000000,0.000502,0.008003,0.000000,0.000000,0.010281,0.005648,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010901,0.000000,0.000000,0.005862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007945,0.000000,0.000000,0.010765,0.000000,0.000000,0.000000,0.010084,0.000000,0.007556,0.000000,0.000000,0.000000,0.006879,0.000000,0.000000,0.009503,0.006147,0.000000,0.000000,0.000000,0.006755,0.000000,0.010030,0.006362,0.000000,0.000000,0.000813,0.006228,0.000000,0.009584,0.000000,0.000000,0.000000,0.000000,0.000000,0.010062,0.006376,0.000000,0.001139,0.000000,0.010793,0.006231,0.000000,0.004278,0.000000,0.011252,0.000733,0.010361,0.006085,0.000000,0.000000,0.000000,0.009590,0.000739,0.009587
0.000000,0.000000,0.000000,0.000000,0.000000,0.006524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000726,0.000000,0.000000,0.005658,0.000000,0.000000,0.000000,0.000000,0.009610,0.001063,0.000000,0.005483,0.000000,0.000000,0.000000,0.009569,0.000000,0.000000,0.007555,0.001136,0.000000,0.000000,0.010041,0.000000,0.000000,0.009576,0.000000,0.001019,0.000000,0.000000,0.000000,0.006364,0.000000,0.009585,0.000000,0.000724,0.000000,0.009588,0.000000,0.000000,0.000000,0.000000,0.006971,0.000000,0.009128,0.006720,0.000000,0.009580,0.006002,0.000839,0.000000,0.006109,0.003984,0.003986,0.003987,0.003737,0.003986,0.004763,0.004671,0.003987,0.005215,0.003969,0.004426,0.004852,0.004479,0.005297,0.000000,0.004042,0.000000,0.006518,0.000000,0.000000,0.000000,0.005774,0.000000,0.013851,0.000000,0.005148,0.000000,0.006494,0.000000,0.014504,0.000000,0.014382
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009997,0.000000,0.000000,0.001045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005605,0.000000,0.000000,0.000000,0.010106,0.000000,0.006199,0.000000,0.000000,0.000000,0.010068,0.000000,0.007495,0.000000,0.000000,0.000000,0.006456,0.000000,0.000000,0.000000,0.007649,0.001706,0.000000,0.008585,0.002672,0.000000,0.008504,0.006355,0.000000,0.009545,0.000000,0.000000,0.000000,0.001189,0.000937,0.000000,0.000000,0.008456,0.000000,0.009588,0.005568,0.000000,0.006380,0.000000,0.009003,0.000294,0.010053,0.006084,0.000584,0.009618,0.005713,0.009618,0.006140,0.000000,0.006277,0.000000,0.005986,0.000000,0.006442,0.000000,0.006968,0.000000,0.005565,0.000000,0.005501,0.010037,0.006987,0.010033,0.000181,0.010695,0.000000,0.006844,0.010080,0.006735,0.010316,0.000000,0.007006
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010070,0.000815,0.000000,0.000000,0.000000,0.005674,0.000000,0.000000,0.000000,0.000000,0.010116,0.000000,0.000000,0.006441,0.000000,0.000000,0.009546,0.000000,0.000000,0.000000,0.000000,0.000000,0.010243,0.000000,0.007429,0.000000,0.000000,0.009546,0.005573,0.000000,0.009003,0.006737,0.000000,0.009593,0.000000,0.002111,0.002964,0.002995,0.003994,0.001125,0.004845,0.009703,0.000000,0.009576,0.002311,0.000000,0.010104,0.002392,0.000000,0.013944,0.004994,0.004961,0.005239,0.004990,0.004299,0.001992,0.000000,0.000000,0.013035,0.000000,0.010406,0.010078,0.007141,0.000000,0.014460,0.000000,0.009544,0.003813,0.009542,0.000000,0.016056,0.000000,0.008088,0.010032,0.010785,0.006960,0.000726,0.005886,0.009589,0.007094,0.015888,0.000000,0.006919,0.010327,0.000874,0.006956,0.009538,0.008243,0.009583,0.007977,0.007951,0.007968
0.000000,0.000000,0.000997,0.000000,0.000000,0.001012,0.000983,0.001005,0.001024,0.001997,0.001030,0.000968,0.001000,0.001001,0.002280,0.001965,0.002022,0.001975,0.000991,0.001996,0.001985,0.001925,0.001577,0.000000,0.000000,0.010086,0.000000,0.005049,0.000000,0.000000,0.000000,0.005667,0.002987,0.002993,0.002988,0.003864,0.002986,0.002986,0.003991,0.000000,0.000000,0.000000,0.008183,0.002996,0.003953,0.003651,0.000000,0.010070,0.000000,0.000000,0.009996,0.000000,0.009994,0.000000,0.000000,0.010732,0.000000,0.010412,0.009603,0.000000,0.010082,0.009999,0.000000,0.000000,0.010000,0.010727,0.000000,0.000000,0.010101,0.009973,0.010007,0.000000,0.009992,0.009991,0.010782,0.009584,0.012219,0.006759,0.006986,0.004417,0.009086,0.010087,0.011177,0.009085,0.010089,0.000000,0.000000,0.000000,0.000000,0.000000,0.010085,0.009995,0.010796,0.010436,0.009591,0.010088,0.000000,0.009972,0.009998,0.009995
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009989,0.000000,0.000000,0.000000,0.000000,0.010808,0.001227,0.000103,0.000000,0.000000,0.010246,0.000000,0.000000,0.000000,0.000000,0.007412,0.002990,0.002005,0.002961,0.002855,0.003002,0.002985,0.004018,0.003062,0.000000,0.010841,0.000000,0.009583,0.000000,0.010079,0.000000,0.000000,0.010003,0.000000,0.009995,0.000000,0.000000,0.009087,0.000000,0.000000,0.009956,0.000000,0.000000,0.009997,0.010100,0.000000,0.009970,0.009998,0.009999,0.000000,0.000705,0.010372,0.009604,0.000000,0.000000,0.009996,0.010018,0.010687,0.009581,0.000000,0.000724,0.009580,0.000000,0.000000,0.000000,0.000000,0.010078,0.010007,0.009987,0.009992,0.010723,0.010400,0.010393,0.009581,0.010097,0.009082,0.010079,0.009997,0.010017,0.009980,0.018664,0.010788,0.013274,0.005892,0.010212,0.010279,0.009582,0.010102,0.009972
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001077,0.000000,0.000000,0.000000,0.009093,0.000000,0.000000,0.000000,0.010113,0.002917,0.000000,0.000000,0.011067,0.000000,0.000000,0.009580,0.000000,0.007122,0.002986,0.002991,0.003022,0.003801,0.002974,0.004022,0.003242,0.000000,0.010092,0.000000,0.010015,0.000000,0.000000,0.009992,0.000000,0.010022,0.000000,0.000000,0.010831,0.000000,0.000000,0.010077,0.010006,0.000000,0.009994,0.009993,0.010002,0.000000,0.009988,0.010001,0.009997,0.000000,0.000000,0.009583,0.010088,0.010012,0.009971,0.010007,0.000000,0.000000,0.000000,0.010001,0.009993,0.010782,0.009582,0.010083,0.000753,0.008434,0.008967,0.010919,0.010289,0.009612,0.010082,0.010006,0.000000,0.009589,0.010092,0.009986,0.011213,0.009581,0.010570,0.009588,0.010076,0.009985,0.009979,0.010742,0.010075,0.010009,0.010014,0.010788,0.009601,0.010891
